LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
PP;6672993.794999999900000;25496566.330433171000000;2;2010
MA;6671403.349999999600000;25496984.767014734000000;1;2010
MA;6678046.536999999500000;25503243.061756432000000;2;2010
MA;6671657.411000000300000;25497410.374089126000000;1;2010
MA;6675014.718999999600000;25495493.397506107000000;1;2010
MA;6675234.762000000100000;25495324.617674887000000;1;2010
MA;6671989.504999999900000;25496117.418882083000000;1;2010
MA;6671943.174999999800000;25496702.229297273000000;1;2010
PP;6680736.127999999600000;25491480.342519164000000;1;2010
MA;6673916.444000000100000;25496071.051928449000000;1;2010
MA;6681830.034000000000000;25491980.544518963000000;1;2010
PP;6683250.025000000400000;25499175.535823964000000;1;2010
MA;6673109.558000000200000;25496489.772509731000000;1;2010
MA;6678953.151999999800000;25504496.504502989000000;1;2010
MA;6680236.821999999700000;25494353.449646056000000;1;2010
MA;6679730.651999999800000;25503041.909457587000000;2;2010
MA;6675747.769999999600000;25494322.388177115000000;1;2010
PP;6679279.811999999900000;25504114.334885161000000;1;2010
MA;6672179.041000000200000;25495965.576033928000000;1;2010
MA;6672717.432000000000000;25496461.623537879000000;1;2010
MA;6680809.906000000400000;25492032.486967020000000;1;2010
MA;6674352.287999999700000;25495956.777042724000000;1;2010
MA;6674360.165000000000000;25495952.535546966000000;1;2010
MA;6672490.127000000300000;25495630.926368576000000;1;2010
MA;6678609.991999999600000;25492349.344150163000000;2;2010
MA;6677472.202999999700000;25504995.716503777000000;1;2010
PP;6673478.326999999600000;25496275.458724044000000;2;2010
PP;6682419.048000000400000;25500944.969054528000000;2;2010
PP;6683087.443000000000000;25496981.918017585000000;1;2010
MA;6684162.752000000300000;25503996.319503173000000;1;2010
MP;6671857.160000000100000;25497034.064965438000000;1;2010
MA;6675256.939000000200000;25495296.926702578000000;1;2010
MA;6676440.375000000000000;25502185.945313551000000;2;2010
MP;6677528.900999999600000;25509706.429293059000000;2;2010
MA;6677486.222000000100000;25492811.698187809000000;1;2010
MA;6675258.998999999800000;25495298.866200637000000;1;2010
MA;6677439.974999999600000;25497196.144803356000000;1;2010
MA;6675724.792999999600000;25502381.753617741000000;1;2010
PP;6673117.774000000200000;25495836.068163436000000;2;2010
MA;6674084.247999999700000;25497414.911084589000000;1;2010
MA;6681253.128999999700000;25491468.672030836000000;1;2010
MA;6671649.788999999900000;25496332.852666650000000;1;2010
MA;6673263.554999999700000;25496387.038612463000000;1;2010
PP;6676548.747000000400000;25502426.836072661000000;2;2010
MA;6678183.913999999900000;25499191.017308481000000;1;2010
MA;6679381.752999999600000;25495724.304775197000000;1;2010
MA;6672405.815999999600000;25495259.220240284000000;1;2010
MA;6673246.230999999700000;25495749.118750386000000;1;2010
MA;6670911.996000000300000;25495332.488167014000000;1;2010
MA;6676653.061999999900000;25507586.400913090000000;1;2010
MA;6682367.848000000200000;25497374.997124504000000;1;2010
MA;6677140.961000000100000;25502981.299018197000000;1;2010
MA;6673024.566999999800000;25497582.109417390000000;1;2010
MP;6675370.722000000100000;25499052.110947389000000;2;2010
MA;6674605.589999999900000;25497315.056684446000000;1;2010
MA;6679996.623999999800000;25496399.150100350000000;1;2010
MA;6672764.974999999600000;25495619.597879905000000;1;2010
MA;6679797.555999999900000;25500561.112938385000000;1;2010
MA;6677136.901999999800000;25502979.420520075000000;1;2010
MA;6684675.701999999600000;25499527.583971914000000;1;2010
MA;6677807.303999999500000;25493665.563333940000000;2;2010
PP;6675302.559999999600000;25497165.849333651000000;2;2010
MA;6682692.387000000100000;25497517.263982236000000;1;2010
MA;6673763.149000000200000;25495437.252062250000000;2;2010
MA;6678574.544999999900000;25492302.385197122000000;1;2010
PP;6676574.434999999600000;25496934.173565328000000;2;2010
MP;6674654.464999999900000;25495724.466275036000000;1;2010
MA;6677577.665000000000000;25504381.079118416000000;1;2010
MA;6677307.263000000300000;25504044.025455467000000;2;2010
PP;6675486.298999999600000;25501215.143784355000000;1;2010
MA;6676725.438000000100000;25502544.569454927000000;1;2010
MA;6671897.589999999900000;25493182.167317338000000;1;2010
MA;6672849.815999999600000;25497660.454339046000000;1;2010
PP;6674794.332999999600000;25498226.982272517000000;2;2010
MA;6672411.330000000100000;25495243.041756462000000;2;2010
MA;6673498.946999999700000;25497880.958118543000000;1;2010
PP;6671254.868999999900000;25496840.160659339000000;1;2010
MA;6677750.330000000100000;25504828.172671322000000;1;2010
MA;6674684.940999999600000;25496234.898764603000000;1;2010
MA;6675667.510999999900000;25497552.068947431000000;1;2010
MP;6673154.847000000100000;25496960.730538771000000;1;2010
MA;6674911.336000000100000;25498851.879147619000000;1;2010
MA;6675451.943000000000000;25500973.012026485000000;1;2010
MA;6673084.387000000100000;25495857.093642410000000;1;2010
MA;6672436.983000000000000;25496023.807975695000000;1;2010
MP;6677357.264999999700000;25497042.542456958000000;2;2010
MP;6674824.938000000100000;25496727.004272498000000;2;2010
MA;6675532.421000000100000;25496231.235268269000000;1;2010
MA;6672882.611999999700000;25496034.324965179000000;1;2010
PP;6683442.242999999800000;25500036.320963178000000;2;2010
PP;6675308.853000000100000;25500577.062922437000000;2;2010
MP;6675562.441999999800000;25497816.436683062000000;1;2010
MA;6680952.717000000200000;25501166.550332949000000;1;2010
MA;6675292.197999999900000;25497616.478883021000000;2;2010
MA;6671405.467000000200000;25497252.890246611000000;1;2010
MA;6672002.614000000100000;25496979.624019876000000;1;2010
MP;6672541.807000000000000;25496180.744318757000000;1;2010
PP;6680718.430999999900000;25496013.014486488000000;2;2010
MA;6674729.570000000300000;25495627.124372378000000;1;2010
MA;6672181.981999999800000;25495666.278333224000000;1;2010
MA;6679809.292999999600000;25498703.442296058000000;1;2010
MP;6672399.898000000000000;25496286.113713387000000;1;2010
MP;6677212.917000000400000;25503341.378158119000000;2;2010
PP;6676228.904000000100000;25493027.923971582000000;1;2010
MA;6673290.926000000000000;25494714.046285458000000;1;2010
MA;6670925.024000000200000;25495300.071199432000000;1;2010
PP;6677054.735999999600000;25502909.858589638000000;1;2010
MA;6672196.400000000400000;25496043.104456399000000;1;2010
MP;6677123.058000000200000;25504371.839627653000000;1;2010
PP;6674877.508999999600000;25494994.205005299000000;2;2010
MP;6672778.320000000300000;25497282.354217146000000;1;2010
PP;6674817.917000000400000;25494810.881688621000000;2;2010
MA;6681079.694000000100000;25496706.554792948000000;1;2010
MA;6674049.375000000000000;25497651.132348370000000;1;2010
PP;6673612.281999999700000;25502546.830952667000000;2;2010
JK;6680466.838000000500000;25500323.670175828000000;1;2010
PP;6681778.654000000100000;25494114.573884930000000;2;2010
PP;6672376.269000000300000;25496067.676431827000000;2;2010
MA;6673355.845999999900000;25495436.582562920000000;1;2010
MP;6678890.126000000200000;25494559.385440119000000;2;2010
MP;6679036.031000000400000;25494387.847111657000000;2;2010
MA;6680512.040000000000000;25505776.210223284000000;1;2010
MA;6675442.043999999800000;25497872.121127378000000;1;2010
PP;6675989.531999999700000;25496719.735279765000000;2;2010
MA;6675966.690999999600000;25494347.776651729000000;1;2010
MA;6677363.566999999800000;25497052.358447142000000;1;2010
PP;6675907.639999999700000;25497914.051585451000000;2;2010
MA;6680867.616999999600000;25503938.112061381000000;1;2010
MA;6678748.349999999600000;25491862.818636689000000;1;2010
MA;6672766.822999999900000;25495614.537884966000000;1;2010
PP;6680419.917999999600000;25495771.889227614000000;2;2010
MA;6675720.762000000100000;25502942.276557218000000;1;2010
MP;6678918.065999999600000;25504131.303868189000000;2;2010
MA;6672718.773000000000000;25495613.992385510000000;1;2010
MA;6672405.149000000200000;25495336.293663211000000;1;2010
MA;6672104.054999999700000;25496099.939399563000000;1;2010
MA;6672045.395999999700000;25493998.257001247000000;1;2010
MP;6681239.284000000000000;25491474.095025413000000;2;2010
MA;6675549.201999999600000;25498039.993959505000000;2;2010
MA;6673809.531999999700000;25495613.970885534000000;1;2010
MP;6676690.628999999700000;25504467.003032491000000;2;2010
MA;6680827.504999999900000;25499082.865916632000000;1;2010
MA;6671505.752000000300000;25496962.652036849000000;1;2010
MA;6676942.457999999600000;25504224.202275291000000;1;2010
MA;6674387.612999999900000;25496032.760466743000000;1;2010
MA;6672396.877999999600000;25495294.514704987000000;2;2010
MA;6673067.775000000400000;25496927.343072157000000;1;2010
MA;6680834.612999999900000;25495653.244346257000000;2;2010
MA;6673093.682000000000000;25496626.348873153000000;1;2010
MA;6679306.747999999700000;25500512.944986552000000;2;2010
MA;6673922.399000000200000;25502741.581757914000000;1;2010
JK;6676004.434000000400000;25501768.848730650000000;1;2010
MA;6680595.989000000100000;25492304.154195353000000;1;2010
MA;6672986.220999999900000;25496547.546451956000000;1;2010
MA;6673748.543999999800000;25495681.864817638000000;2;2010
MA;6672716.156000000400000;25496815.909683593000000;1;2010
MA;6675386.122999999700000;25494672.581326924000000;1;2010
MA;6681343.453999999900000;25507981.628517862000000;1;2010
MA;6672259.943000000000000;25494936.411563091000000;1;2010
MA;6685757.422000000300000;25501043.878455620000000;1;2010
MA;6673616.570000000300000;25496214.230785273000000;1;2010
JK;6672475.605000000400000;25496638.067861434000000;2;2010
MA;6672157.927000000100000;25495665.005334496000000;1;2010
MA;6672723.468999999600000;25495636.866362635000000;1;2010
MA;6674665.159000000000000;25495714.135285366000000;1;2010
MA;6681104.078999999900000;25501108.923890572000000;1;2010
MA;6678936.428000000300000;25504506.017993476000000;1;2010
MA;6673146.156000000400000;25496475.654523846000000;1;2010
MA;6680910.447999999900000;25495910.126089375000000;1;2010
MA;6672784.618999999900000;25497589.378410123000000;1;2010
MA;6674381.554999999700000;25495931.874067627000000;1;2010
JK;6672281.797000000300000;25496781.033718467000000;1;2010
MA;6674552.668999999800000;25495799.600699902000000;2;2010
MA;6679396.453999999900000;25500137.961861536000000;1;2010
MA;6677993.281999999700000;25504754.761744734000000;2;2010
MA;6675896.975999999800000;25497430.035069466000000;1;2010
MA;6675922.519000000300000;25493517.540481966000000;1;2010
MA;6681456.661000000300000;25495904.574094929000000;1;2010
MP;6679808.436999999900000;25504353.495646000000000;2;2010
MA;6680156.815000000400000;25500594.253905244000000;1;2010
MA;6673224.691999999800000;25502734.698764797000000;1;2010
MA;6680454.716000000000000;25492067.270932235000000;2;2010
MA;6674169.046000000100000;25497736.569262933000000;1;2010
MA;6675168.464999999900000;25498156.604342896000000;1;2010
MA;6682459.710000000000000;25510537.687961802000000;2;2010
MP;6676201.183000000200000;25496637.268862233000000;2;2010
MA;6675502.392000000000000;25498773.927725572000000;1;2010
MA;6679642.409000000000000;25494188.341311164000000;1;2010
MA;6672770.413999999900000;25497153.503346000000000;1;2010
MA;6674341.836000000100000;25495942.083057418000000;1;2010
PP;6680206.423999999600000;25501867.657631841000000;1;2010
MA;6677045.071000000500000;25502524.875974622000000;2;2010
MA;6672867.900000000400000;25498026.163973335000000;1;2010
MA;6682352.423999999600000;25493499.764499739000000;1;2010
PP;6682237.082999999600000;25500818.392181106000000;2;2010
MA;6675793.393000000200000;25496983.860015642000000;2;2010
MA;6673106.911000000300000;25497789.762209740000000;1;2010
MA;6675391.485999999600000;25494519.312980190000000;1;2010
MA;6680450.288999999900000;25494397.013602491000000;1;2010
MA;6678285.195000000300000;25505009.104490388000000;1;2010
MA;6674776.741000000400000;25495631.698867805000000;2;2010
MA;6675520.634999999800000;25496932.082567420000000;1;2010
PP;6673129.400999999600000;25496649.282850221000000;1;2010
MA;6674753.409000000000000;25496612.089387413000000;1;2010
MA;6677537.701000000400000;25494444.267555237000000;1;2010
MA;6681010.224999999600000;25499168.390831109000000;1;2010
MA;6675184.105999999700000;25495370.182629321000000;1;2010
MA;6677546.036000000300000;25504592.189407304000000;1;2010
MA;6677746.966000000000000;25504552.074947421000000;1;2010
MA;6672422.389999999700000;25495112.615886889000000;2;2010
MA;6679520.199000000000000;25494811.475688029000000;1;2010
MA;6674806.208999999800000;25498222.619276881000000;1;2010
MA;6679509.009999999800000;25500648.915350582000000;1;2010
MA;6671665.650999999600000;25497418.130581371000000;1;2010
JK;6672285.223000000200000;25496563.778435722000000;1;2010
MA;6680563.972000000100000;25505970.778528713000000;1;2010
MA;6679216.620000000100000;25509392.085107405000000;1;2010
MA;6676759.844999999700000;25494400.794598710000000;2;2010
MA;6675518.909000000000000;25496082.540916961000000;1;2010
MA;6678090.367999999800000;25508123.266376223000000;1;2010
MA;6681190.617999999800000;25499639.259360239000000;1;2010
MA;6674792.843999999600000;25499366.830132671000000;1;2010
MA;6674862.298999999600000;25495416.959582545000000;1;2010
MA;6672447.741999999600000;25495619.200880300000000;1;2010
MA;6674081.866999999600000;25495321.522177979000000;1;2010
MP;6674865.207000000400000;25495413.869085632000000;2;2010
MA;6680472.307000000000000;25504498.490501005000000;1;2010
JK;6672878.945000000300000;25496111.489888012000000;2;2010
MA;6676062.118999999900000;25502219.423280071000000;1;2010
MP;6672308.243999999900000;25496993.382006120000000;2;2010
MA;6673997.275000000400000;25496063.600435901000000;1;2010
MA;6676660.775000000400000;25492716.631282873000000;1;2010
MA;6672397.287999999700000;25502344.467155028000000;1;2010
MP;6678692.413999999900000;25494837.567661937000000;1;2010
MA;6677337.441999999800000;25494011.032488473000000;1;2010
MA;6683442.788999999900000;25503189.554809939000000;1;2010
MA;6673832.151999999800000;25497219.406780094000000;1;2010
MA;6675134.896999999900000;25498006.515492987000000;1;2010
MA;6675160.315000000400000;25498151.847847652000000;1;2010
JK;6677034.139999999700000;25506655.183844309000000;2;2010
MA;6673205.956000000200000;25497095.277904224000000;1;2010
MA;6671731.791000000200000;25497189.969309531000000;1;2010
MA;6675601.342000000200000;25498043.417956084000000;1;2010
MA;6675981.534000000000000;25497314.393685106000000;1;2010
MP;6677243.222000000100000;25494666.340333164000000;1;2010
MA;6675641.452999999700000;25498739.693259805000000;1;2010
MA;6681373.571999999700000;25492635.824863680000000;1;2010
MA;6676467.155000000300000;25496333.001666501000000;1;2010
MA;6684106.253999999700000;25501341.128658369000000;1;2010
MA;6677489.593999999600000;25505041.222458269000000;1;2010
MA;6674018.605000000400000;25495743.731255770000000;1;2010
MA;6674916.764000000400000;25497412.704086795000000;1;2010
MA;6675639.492999999800000;25493093.817905687000000;1;2010
MA;6674258.298999999600000;25497775.894723605000000;1;2010
JK;6675550.599000000400000;25496170.643328860000000;2;2010
MA;6677304.519000000300000;25496920.053579450000000;1;2010
MA;6674775.313000000100000;25496608.423891079000000;2;2010
MA;6681177.048000000400000;25499818.797180701000000;1;2010
MA;6680063.873999999800000;25501522.729976766000000;1;2010
MP;6677833.781999999700000;25493548.680450823000000;2;2010
MA;6678086.632000000200000;25505820.705178786000000;1;2010
MA;6674089.368999999900000;25497253.642745860000000;1;2010
MA;6674692.622000000400000;25492227.892771613000000;1;2010
MA;6676828.987999999900000;25498300.423699077000000;1;2010
MP;6675641.485999999600000;25497287.672211830000000;2;2010
MA;6676520.541000000200000;25502420.685078811000000;1;2010
PP;6677369.218000000300000;25503149.507349987000000;1;2010
MP;6674647.127999999600000;25496869.487630013000000;1;2010
JK;6674388.794999999900000;25495906.636592865000000;2;2010
MA;6679370.765999999800000;25500545.028454471000000;1;2010
PP;6671934.729000000300000;25496159.106340397000000;2;2010
MA;6678301.853000000100000;25492747.951751553000000;1;2010
MA;6679556.787999999700000;25504239.035760459000000;1;2010
MA;6675881.463999999700000;25497446.516552985000000;1;2010
PP;6672033.519000000300000;25494002.618996885000000;1;2010
MA;6680064.532999999800000;25500818.208181288000000;1;2010
MA;6681042.831000000200000;25499682.766816732000000;1;2010
MA;6677685.395999999700000;25494529.853469651000000;2;2010
MA;6671275.116000000400000;25496187.091812409000000;1;2010
MA;6681787.896999999900000;25500393.699105799000000;1;2010
MA;6672521.196000000500000;25497152.046347454000000;1;2010
MP;6676665.052000000100000;25496952.442547061000000;2;2010
MA;6673614.816999999800000;25495660.898338605000000;1;2010
MA;6671062.137000000100000;25493681.801317703000000;1;2010
MP;6680373.928000000300000;25493099.428900078000000;2;2010
MA;6672835.525000000400000;25496693.210306291000000;1;2010
PP;6675374.089999999900000;25497247.740751762000000;2;2010
MA;6673082.229000000300000;25496644.707854792000000;1;2010
MP;6677739.634999999800000;25504871.527627967000000;2;2010
MA;6675238.483000000000000;25497296.880702622000000;1;2010
MA;6673070.898000000000000;25496733.112766389000000;1;2010
MA;6672522.245000000100000;25492198.581800923000000;1;2010
MP;6675282.018000000200000;25497610.783388719000000;1;2010
MA;6674785.583999999800000;25496650.141849361000000;1;2010
MA;6678776.501000000200000;25496984.517514985000000;1;2010
PP;6676992.741000000400000;25498486.595512904000000;1;2010
JK;6673249.553999999500000;25497014.900984600000000;1;2010
JK;6678057.940999999600000;25493119.595379911000000;2;2010
MA;6680492.370000000100000;25502288.296211202000000;1;2010
MA;6675720.582999999600000;25501714.405285090000000;2;2010
MA;6674983.536999999500000;25497799.953199547000000;1;2010
MA;6684617.588000000500000;25499327.203172296000000;1;2010
MA;6674831.518000000200000;25495292.805206697000000;1;2010
JK;6679101.241000000400000;25504033.685965810000000;2;2010
MA;6679726.470999999900000;25503036.031463463000000;1;2010
MA;6676407.865000000200000;25496555.952943549000000;1;2010
MA;6675962.509999999800000;25494540.036459468000000;1;2010
MA;6677269.105000000400000;25498128.974370524000000;1;2010
MP;6676342.150999999600000;25506672.150327340000000;1;2010
MA;6674159.805999999900000;25497728.843770657000000;1;2010
MA;6671555.568000000000000;25496327.700671803000000;1;2010
MA;6671521.728000000100000;25496234.660264842000000;1;2010
MP;6680477.327999999700000;25506545.820453670000000;2;2010
MP;6680670.572999999900000;25491892.611106895000000;2;2010
MA;6672768.809000000400000;25497100.514398988000000;1;2010
MA;6672521.106999999800000;25496884.862614639000000;1;2010
MA;6675274.661999999500000;25495419.475580029000000;1;2010
PP;6683456.269999999600000;25503172.133827362000000;1;2010
MA;6683701.628999999700000;25500835.029164467000000;1;2010
MA;6684278.644999999600000;25502867.996131498000000;1;2010
MA;6677231.406000000400000;25507517.836981654000000;1;2010
MA;6676162.434000000400000;25497868.304631196000000;1;2010
MA;6685722.383999999600000;25501637.363862135000000;2;2010
PP;6673476.267000000000000;25496273.519725982000000;2;2010
MA;6674660.950000000200000;25495344.005155496000000;1;2010
MA;6670862.307000000000000;25493493.719505787000000;1;2010
MA;6672761.508999999600000;25496958.636040866000000;1;2010
MA;6678739.901999999800000;25496833.520665981000000;2;2010
MA;6678200.815999999600000;25504668.414331079000000;1;2010
MA;6679499.402999999900000;25503897.528101966000000;1;2010
MA;6673685.331000000200000;25497823.275176227000000;1;2010
MA;6679091.611999999700000;25500678.578820918000000;1;2010
PP;6677351.798999999600000;25503730.451269042000000;2;2010
MA;6672836.254999999900000;25502795.501203995000000;1;2010
JK;6676705.043999999800000;25498140.064359438000000;2;2010
MP;6681046.552000000100000;25499277.367222130000000;1;2010
JK;6673325.184999999600000;25495547.587951913000000;2;2010
MA;6672379.326000000400000;25496300.746698756000000;1;2010
MA;6677352.680999999900000;25493919.507079996000000;1;2010
MP;6677320.902999999900000;25495017.230982274000000;2;2010
MA;6673318.307000000000000;25495551.799447704000000;1;2010
MA;6673727.355000000400000;25497558.816940684000000;1;2010
MP;6676350.635999999900000;25503286.450713046000000;2;2010
PP;6680869.531999999700000;25499511.895987604000000;2;2010
MA;6671711.349999999600000;25496515.115984388000000;1;2010
MA;6672434.063000000100000;25497149.682349820000000;1;2010
MA;6674862.378999999700000;25498259.944739554000000;2;2010
MA;6675502.006000000100000;25494996.297503207000000;2;2010
MA;6676133.197999999900000;25496408.167591333000000;1;2010
MA;6675512.729000000300000;25496076.723922778000000;1;2010
PP;6678380.059999999600000;25494866.047633458000000;2;2010
MA;6675298.620000000100000;25497597.270402230000000;1;2010
MA;6675548.805999999900000;25499182.810816690000000;1;2010
MP;6685686.440000000400000;25501178.125321373000000;2;2010
MA;6677352.196000000500000;25493903.511595994000000;1;2010
MA;6680421.603000000100000;25492097.294402212000000;1;2010
PP;6673159.208999999800000;25497071.675927825000000;1;2010
JK;6676777.089999999900000;25498106.858892642000000;2;2010
JK;6672819.260999999900000;25496189.351310153000000;2;2010
MA;6676055.489000000100000;25494537.218962286000000;1;2010
MA;6677065.288999999900000;25493351.819147687000000;1;2010
MA;6675642.849000000400000;25497695.916803584000000;1;2010
MA;6675382.123999999800000;25494672.702326801000000;1;2010
MA;6678767.957000000400000;25496867.694631808000000;1;2010
MA;6681021.521999999900000;25496504.175995328000000;1;2010
MA;6680645.149000000200000;25504258.081741411000000;2;2010
MA;6680563.941999999800000;25505936.754562739000000;1;2010
MA;6682549.402999999900000;25503858.104141392000000;1;2010
MA;6672911.328999999900000;25496453.748045754000000;1;2010
MA;6678328.320000000300000;25507356.500642989000000;1;2010
MA;6672931.616999999600000;25497684.995314505000000;1;2010
MA;6685518.911999999500000;25501692.569806926000000;1;2010
MP;6685250.206000000200000;25501576.630422868000000;1;2010
MP;6677548.008000000400000;25505416.724582769000000;1;2010
MA;6674807.901999999800000;25499236.281763218000000;1;2010
PP;6679852.763000000300000;25504594.326405168000000;2;2010
MA;6679508.549999999800000;25503572.016927477000000;1;2010
MA;6682327.769999999600000;25503248.380751114000000;1;2010
MA;6672399.015999999800000;25496521.304478198000000;1;2010
MA;6683378.077999999700000;25500197.379802119000000;1;2010
MA;6677906.129999999900000;25493657.564841941000000;1;2010
MA;6675908.491999999600000;25493946.260553245000000;1;2010
MA;6675369.818000000000000;25497238.863760639000000;1;2010
MA;6677365.496000000300000;25493913.115086388000000;1;2010
MA;6679531.196000000500000;25494811.142188363000000;1;2010
PP;6671733.859000000200000;25494020.702478804000000;2;2010
MA;6673061.685999999800000;25496924.525574975000000;1;2010
MA;6673052.748999999800000;25496893.774605729000000;1;2010
MA;6671509.247000000400000;25496119.957879543000000;1;2010
PP;6676375.930999999900000;25493190.584308922000000;1;2010
MP;6675124.604000000300000;25495421.020078484000000;2;2010
MA;6678837.690000000400000;25504483.992515501000000;1;2010
MA;6676836.809000000400000;25501794.661204837000000;1;2010
MA;6672601.212000000300000;25496820.392179109000000;1;2010
JK;6673178.719999999700000;25497088.096911404000000;2;2010
MA;6678887.751000000200000;25497122.244377255000000;1;2010
MA;6675925.063000000100000;25494526.160973344000000;1;2010
MA;6673760.599000000400000;25496145.822353680000000;1;2010
MA;6674621.742999999800000;25496229.809269693000000;2;2010
MA;6675812.392000000000000;25494539.581959922000000;1;2010
MA;6674533.243999999900000;25496743.847255655000000;1;2010
MA;6676280.135999999900000;25497888.754610747000000;1;2010
MA;6680525.484000000200000;25502225.247774247000000;1;2010
MA;6680562.820000000300000;25505932.785566706000000;2;2010
MA;6675368.853000000100000;25495192.465307038000000;1;2010
MP;6675680.599000000400000;25497554.674944825000000;2;2010
PP;6674361.581000000200000;25497551.610447891000000;1;2010
MA;6677340.108000000000000;25493966.921032585000000;1;2010
MA;6675055.529000000100000;25495486.156513348000000;1;2010
MA;6673105.165000000000000;25496509.919989582000000;1;2010
MA;6672520.197999999900000;25496887.892111611000000;1;2010
MA;6676904.268000000200000;25494411.428088076000000;1;2010
MP;6682095.356999999800000;25499015.407484092000000;2;2010
MP;6675568.085000000000000;25493511.267988238000000;1;2010
MA;6683490.639999999700000;25500708.332291167000000;1;2010
MA;6679624.735999999600000;25496345.377654124000000;1;2010
MA;6680565.002000000300000;25505938.723560769000000;1;2010
MA;6674844.719999999700000;25497181.722817779000000;1;2010
MA;6679982.821999999700000;25497693.475306027000000;1;2010
MA;6678574.575000000200000;25496958.615040887000000;1;2010
MA;6677831.832000000400000;25505701.335298158000000;1;2010
MA;6683475.503999999700000;25498196.012803487000000;2;2010
MA;6680352.302000000100000;25504699.271300223000000;1;2010
MA;6677412.410000000100000;25498664.011335488000000;1;2010
MA;6680383.185999999800000;25494659.228340276000000;1;2010
MA;6677306.609000000200000;25496989.039010461000000;1;2010
MP;6678195.730000000400000;25505359.067140426000000;1;2010
MA;6680094.496000000300000;25492134.228865277000000;1;2010
MA;6680895.126000000200000;25494183.389316116000000;1;2010
MA;6680923.718000000300000;25495951.752547748000000;1;2010
MP;6675786.781000000400000;25502379.875119623000000;2;2010
MA;6685663.002999999600000;25501659.178840317000000;1;2010
MP;6672734.280000000300000;25496125.879373625000000;1;2010
MA;6674676.251000000200000;25495056.341943163000000;1;2010
MA;6679234.510999999900000;25491923.134576373000000;1;2010
MA;6679500.928000000300000;25497906.222093280000000;1;2010
MA;6675504.551000000000000;25494981.210018292000000;1;2010
PP;6677811.060999999800000;25493657.443342060000000;1;2010
PP;6678780.183000000200000;25503940.342559151000000;2;2010
MA;6682910.568000000000000;25503557.945441548000000;1;2010
MA;6672287.950000000200000;25496554.689444814000000;1;2010
MA;6677299.701000000400000;25496860.157639343000000;1;2010
MA;6677258.733000000000000;25494418.698580805000000;1;2010
MA;6680181.325000000200000;25500643.546355952000000;1;2010
MA;6681535.595999999900000;25503261.389738105000000;1;2010
MA;6673074.604000000300000;25495600.210899293000000;1;2010
MA;6673606.638000000300000;25495457.004042499000000;1;2010
MP;6681098.080000000100000;25501109.105890393000000;1;2010
MA;6673089.202999999700000;25496016.058483444000000;1;2010
MA;6680232.173000000400000;25493143.753355753000000;1;2010
PP;6677445.305999999900000;25507641.449858040000000;1;2010
PP;6682119.258000000400000;25500727.897771601000000;2;2010
PP;6671610.349999999600000;25493412.021087483000000;2;2010
PP;6678773.723000000200000;25507821.349678140000000;1;2010
MA;6683590.913999999900000;25498701.872297626000000;1;2010
JK;6672773.926000000000000;25497434.594064906000000;2;2010
MP;6683669.188000000100000;25501184.260315236000000;2;2010
PP;6674972.297000000300000;25497726.241773259000000;1;2010
MA;6672535.110000000300000;25496290.023209479000000;1;2010
MA;6672396.125000000000000;25494873.245126259000000;1;2010
MA;6674954.551000000000000;25495522.238977265000000;1;2010
MA;6679735.105999999700000;25502990.737508759000000;2;2010
PP;6674380.890999999800000;25495447.556551948000000;1;2010
MA;6672760.138000000300000;25497772.247727253000000;1;2010
MA;6675221.242999999800000;25497817.768681731000000;1;2010
MA;6673637.902999999900000;25495663.201336302000000;1;2010
MA;6684115.536999999500000;25500492.243007254000000;1;2010
MA;6677484.382000000200000;25505034.375465117000000;1;2010
MA;6674971.508000000400000;25497898.386601113000000;1;2010
MA;6683259.144999999600000;25497595.145904355000000;1;2010
PP;6681440.785000000100000;25495843.012156490000000;2;2010
MA;6674565.267000000000000;25496975.039524462000000;1;2010
MA;6680987.616000000400000;25496144.952354550000000;1;2010
PP;6679398.393000000200000;25500201.948297549000000;2;2010
MA;6677064.660000000100000;25496236.840262663000000;2;2010
MA;6682128.451000000400000;25503539.628959864000000;1;2010
JK;6673451.447999999900000;25497105.852893647000000;2;2010
MA;6681126.775999999600000;25496807.199192304000000;1;2010
MA;6675564.594999999700000;25496896.727102775000000;1;2010
MA;6680372.098000000200000;25494656.561842941000000;2;2010
MP;6676180.702999999700000;25493088.425911080000000;1;2010
MA;6673451.429999999700000;25495552.769946732000000;1;2010
MA;6680859.201999999600000;25497124.527374975000000;2;2010
MA;6679518.712000000300000;25497898.677600823000000;1;2010
MA;6672529.093000000300000;25498106.476893023000000;1;2010
MA;6672574.097000000100000;25496784.188215315000000;1;2010
MA;6675365.551000000000000;25495050.466949038000000;1;2010
MA;6682159.961000000100000;25503588.709910784000000;2;2010
JK;6678550.649000000200000;25498183.199816301000000;2;2010
MA;6672957.746000000300000;25496103.098896403000000;1;2010
MP;6675760.756000000100000;25502082.451417044000000;2;2010
MA;6674222.166000000200000;25495856.647142857000000;1;2010
MA;6677153.912999999700000;25495912.911586590000000;1;2010
MA;6672758.055999999900000;25496877.684621818000000;1;2010
MA;6673615.172000000300000;25496795.679203823000000;1;2010
MA;6674835.290000000000000;25499116.368383132000000;1;2010
MA;6683381.206000000200000;25503798.858700637000000;1;2010
MA;6677059.239000000100000;25497114.618384883000000;1;2010
